,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0338513,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0338513,Gerald B. Greenberg
0002377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0002377,Stephen Semel
0031988,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0031988,Martin Apelbaum
0742708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0742708,Harvey Rosenstock
0155163,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,0,0155163,Po-Wen Chen
0599958,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,0,0599958,Maryline Monthieux
0899398,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,0,0899398,Dennis Virkler
1020335,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1020335,N. Gopalakrishnan
0025477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0025477,Peter Amundson
0027815,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,5,10,11,0,0027815,Roy Andersson
0073490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0073490,Michael Berenbaum
0398555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0398555,Ágnes Hranitzky
0005295,0,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,0,0005295,John Smith
0453656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0453656,Sang-beom Kim
0428656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,0,0428656,Leslie Jones
0884419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0884419,Julie Monroe
0958036,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0958036,Sergio Zottola
0511219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0511219,John F. Link
0808483,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0808483,Howard E. Smith
0745450,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0745450,Stephen A. Rotter
0449652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0449652,William Kerr
0689498,2,2,2,2,2,2,2,2,3,3,3,3,3,4,5,5,6,6,7,0,0689498,Samuel D. Pollard
0002548,1,1,1,1,1,2,2,3,4,4,4,5,9,9,9,9,10,10,10,0,0002548,Ruby Yang
1409857,0,0,0,0,0,0,0,0,0,2,3,3,4,4,4,4,4,4,4,0,1409857,Rodrigo Balart
0773685,0,0,1,5,5,5,6,6,6,6,7,7,7,8,8,8,8,8,9,0,0773685,Hervé Schneid
0875976,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,0,0875976,Plummy Tucker
0209303,0,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,0,0209303,Luis de la Madrid
0894350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0894350,Sanjay Verma
0082162,0,0,1,5,7,7,7,8,8,8,9,9,10,10,11,11,12,13,13,0,0082162,Jill Bilcock
0674419,1,1,1,1,1,1,2,7,7,7,7,7,7,7,8,8,8,8,8,0,0674419,Geraldine Peroni
0374189,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,0374189,Alan Heim
0554376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0554376,Karin Hartusch
0413013,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0413013,Michael Jablow
0401528,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,5,5,0,0401528,Andrew Hulme
0897681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0897681,Anders Villadsen
0726186,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,6,0,0726186,Tatiana S. Riegel
0674487,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,0,0674487,Roberto Perpignani
0403244,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0403244,Gaétan Huot
0359000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0359000,Janice Hampton
0906634,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0906634,Trevor Waite
0503429,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,0,0503429,Alisa Lepselter
0150897,2,3,3,4,5,6,6,6,6,6,7,7,7,7,8,10,11,13,13,0,0150897,Fruit Chan
0876392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0876392,Barbara Tulliver
0117779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0117779,Pasquale Buba
0429247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0429247,Sherwood Jones
0392000,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0392000,Peter Honess
0177969,0,0,0,0,0,1,1,1,1,1,1,2,3,3,4,4,4,4,4,0,0177969,Dany Cooper
0292482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0292482,Robert Frazen
0687412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0687412,Joel Plotch
0134164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0134164,Bruce Cannon
0003518,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0003518,Richard Comeau
0555665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0555665,Richard Marks
0062661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0062661,Baxter
0092384,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0092384,Noëlle Boisson
1913095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913095,Andrew Bird
0386443,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0386443,Tina Hirsch
4103710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4103710,Nils-Erik Ekblom
0543743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0543743,Edward Mansell
0027590,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,0,0027590,William M. Anderson
0726513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0726513,Dorian Rigal-Ansous
0000814,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0000814,John G. Avildsen
0003759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0003759,Ed Marx
0002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,13,0,0002500,Tom McArdle
0539794,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,0,0539794,Barry Malkin
0605758,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0605758,David Moritz
0606835,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0606835,Nick Morris
1174577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174577,Andreas Jonsson
0026442,1,3,3,3,3,4,4,4,4,4,6,6,7,7,8,9,9,9,9,0,0026442,Brad Anderson
1056042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056042,Joe Rabig
0714070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0714070,Keith Reamer
0214088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0214088,Yann Dedet
0943046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0943046,Gabriel Wrye
0295217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0295217,Gary Friedman
4174366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4174366,Carla Luffe Heintzelmann
0561997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0561997,Jim May
0239656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0239656,Marie-Sophie Dubus
0002237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0002237,John David Allen
0258424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0258424,Anne Goursaud
0529457,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0529457,Alejandro Lázaro
0864686,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0864686,Gerd Tjur
0653205,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,0,0653205,Oral Norrie Ottey
0003196,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,0003196,Ueli Christen
0170788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0170788,Stan Cole
0259276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0259276,Skule Eriksen
0223737,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0223737,Pia Di Ciaula
0175438,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,0,0175438,Martin Connor
0228358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0228358,Dermot Diskin
0763572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0763572,Ed Santiago
0321865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0321865,Einat Glaser-Zarhin
0592935,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0592935,Roberto Missiroli
0507158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0507158,Elen Pierce Lewis
1135793,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1135793,Ronald Allan Dale
0659597,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,0659597,Bill Pankow
0388321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0388321,Darek Hodor
2130439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2130439,Sean Lahiff
0710515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0710515,Didier Ranz
0739688,0,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,4,4,0,0739688,Patricia Rommel
0676248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0676248,Martin Nicholson
0076081,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,0,0076081,Joyce Bernal
0695252,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0695252,A. Sreekar Prasad
0462603,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0462603,Annie Kocur
0936568,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0936568,Ron Wisman
0651482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0651482,Chizuko Osada
0000127,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0000127,Wes Craven
0344847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0344847,Cezary Grzesiuk
0758157,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0758157,Amedeo Salfa
0156496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0156496,Ka-Fai Cheung
1517207,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1517207,Renato De Leon
0890350,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0890350,Diana Vasconcellos
0055348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0055348,Nicola Barnaba
0882119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0882119,Suresh Urs
0212252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0212252,Eric DeVos
0104132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0104132,Stan Brakhage
0469999,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,3,0,0469999,Jason Krasucki
0038093,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,0,0038093,Alberto Arvelo
0275845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0275845,Milenia Fiedler
0043668,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,0,0043668,Kianoush Ayari
0549615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0549615,Danae-Despo Maroulakou
0017793,0,0,0,0,0,0,1,2,2,2,3,3,3,3,3,3,3,3,3,0,0017793,Iván Aledo
0360385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0360385,Walter Hannemann
0774817,0,0,0,0,0,1,1,1,2,2,2,3,4,6,12,16,18,18,19,0,0774817,Thelma Schoonmaker
0289980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0289980,Giogiò Franchini
1152065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,1152065,Hyun-joo Kim
0007609,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0007609,Pere Abadal
0998799,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3,0,0998799,Mike Aransky
0917934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0917934,Anne Weil
0467607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0467607,Kotagiri Venkateshwara Rao
6745899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6745899,Hossein Shahabi
0318105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0318105,John Gilbert
0334382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0334382,Robert Grahamjones
0855188,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,0,0855188,Kevin Tent
0919660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0919660,Steve Welch
0061926,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0061926,Sam Bauer
0360067,0,0,0,0,0,0,1,1,1,1,5,5,5,5,9,14,14,14,14,0,0360067,Daniel P. Hanley
0262445,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,0,0262445,Sim Evan-Jones
0842156,0,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,0,0842156,Mary Sweeney
0105019,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0105019,Anita Brandt Burgoyne
0720532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0720532,Meg Reticker
0830615,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0,0830615,Kevin Stitt
0190859,0,0,1,1,1,1,1,1,4,4,4,4,4,4,7,12,12,12,13,0,0190859,Alfonso Cuarón
0434883,0,0,0,0,0,0,0,3,3,3,3,3,3,6,9,9,10,11,16,0,0434883,Michael Kahn
0001675,1,1,1,1,1,1,4,8,12,12,12,12,12,12,12,13,13,13,13,0,0001675,Robert Rodriguez
0749593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0749593,Nacho Ruiz Capillas
0495605,2,2,2,2,2,2,2,2,3,4,4,5,5,5,6,6,6,6,6,0,0495605,Chris Lebenzon
0780762,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0780762,Eric A. Sears
0909760,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0909760,Martin Walsh
0470410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0470410,Carole Kravetz Aykanian
0006933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,0,0006933,Nadine Muse
0003032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0003032,Bob Ducsay
0871423,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,0,0871423,Neil Travis
0198395,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0198395,Robert Dalva
0729701,0,0,0,0,0,0,0,0,0,0,1,9,9,9,9,9,9,9,9,0,0729701,Stephen E. Rivkin
0108629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0108629,Wendy Greene Bricmont
0608714,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,0,0608714,Scott Mosier
0156276,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,3,3,3,0,0156276,Matt Chesse
0534509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0534509,Larry Madaras
0375068,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0375068,Mark Helfrich
0151540,0,0,0,0,0,0,1,2,2,2,2,2,2,4,4,4,4,4,4,0,0151540,Jay Chandrasekhar
0064062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0064062,Eric L. Beason
0905833,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0905833,Christian Wagner
0353137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0353137,Andrew Hafitz
