,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0228850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0228850,Humphrey Dixon
0246239,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,0,0246239,Jackie Dzuba
0573073,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0573073,Patrick McMahon
0098676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0098676,Michelle Botticelli
0006717,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0006717,Jochen Kunstler
0349669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0349669,Joseph Gutowski
0277722,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,0,0277722,David Finfer
1738875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1738875,Çagri Türkkan
0697934,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,0,0697934,D. Kerry Prior
0850561,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,0,0850561,Arthur Tarnowski
0799200,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0799200,Roberto Silvi
0335861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0335861,Vincent Grass
0298600,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0298600,Hans Funck
0912536,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,0,0912536,Mark Warner
3014420,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,5,6,6,0,3014420,Marco Berger
0161497,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0161497,Lisa Zeno Churgin
1734074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734074,Bernard Beets
0282284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0282284,William Flicker
0888819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0888819,Mark Elliott
0129517,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0129517,Agustín Calderón
2254920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2254920,Dan Eckman
0587823,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,0,0587823,Harry B. Miller III
1256846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1256846,Olivier Bugge Coutté
0695252,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0695252,A. Sreekar Prasad
1646155,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1646155,Naveen Singh
2339418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2339418,Bora Göksingöl
1804557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804557,Shilpa Sahi
0469999,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,3,0,0469999,Jason Krasucki
0002237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0002237,John David Allen
0852893,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,0852893,Michael Taylor
1477623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,1477623,Nat Sanders
2736817,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0,2736817,Conor O'Neill
1210799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210799,Aarif Sheikh
1288619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1288619,Lucas Spaulding
1715762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715762,Rameshwar S. Bhagat
1453555,0,0,0,0,0,1,1,1,3,3,3,3,3,3,4,4,4,4,4,0,1453555,Scott Gray
0486213,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0486213,Véronique Lange
0044064,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0044064,Suresh Ayyar
1761782,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,0,1761782,Adrian Rostirolla
0772701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0772701,Jason Schmid
5961051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5961051,Arun Kumar
1022139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022139,Ballu Saluja
0186521,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0186521,Tony Cranstoun
0194866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0194866,Jill D'Agnenica
0495871,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0,0495871,Arik Lahav-Leibovich
0639495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0639495,Dave O'Brien
0007182,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,0,0007182,Alex Cox
0720395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0720395,Karina Ressler
0845465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0845465,Johan Söderberg
0165078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0165078,Cindy Clarkson
2025278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025278,Jamie Alain
2503633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2503633,Josh Trank
0470927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0470927,Carl Kress
0274729,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,5,6,6,0,0274729,Robert A. Ferretti
0597812,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0597812,Andrew Mondshein
0348197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0348197,Jon Gunn
0360442,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,3,0,0360442,Teresa Hannigan
0578183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0578183,Mark Melnick
0228358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0228358,Dermot Diskin
1424824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1424824,Darren Flaxstone
0318639,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,0,0318639,Chris Gill
1096996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1096996,Cary Gries
0560375,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,0,0560375,Roger Mattiussi
3222742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3222742,P.S. Bharathi
1437652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437652,Adam B. Stein
0971673,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0971673,Roberto Bolado
0001324,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,4,0,0001324,Ian Davies
0449652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0449652,William Kerr
0475957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0475957,Jane Kurson
2442634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442634,Jeff Siegel
0266377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0266377,Lawrence Jordan
2616685,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,0,2616685,Nyssa Li
0742708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0742708,Harvey Rosenstock
1908435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908435,Scott Belyea
0956699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0956699,Don Zimmerman
0913193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0913193,Katharina Wartena
0094269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0094269,Valerio Bonelli
0712527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0712527,Philippe Ravoet
0579673,0,0,0,0,0,1,2,2,2,3,5,12,12,12,12,12,12,12,12,0,0579673,Sally Menke
1322099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,1322099,Akiv Ali
1121646,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1121646,Mark Everson
0724495,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,3,3,3,4,0,0724495,David M. Richardson
0165679,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0165679,Curtiss Clayton
0922709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0922709,Dirk Westervelt
3016585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3016585,Jesse Holland
1370830,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1370830,Joe Gressis
3046419,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,4,0,3046419,Sophia Takal
1474684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1474684,Julio Perez IV
0794156,0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,0,0794156,Susan Shipton
2886400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886400,Namrata Rao
1144284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144284,Jake Pushinsky
0177969,0,0,0,0,0,1,1,1,1,1,1,2,3,3,4,4,4,4,4,0,0177969,Dany Cooper
0826119,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0826119,William Steinkamp
0002939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0002939,Mustafa Presheva
0457790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0457790,Nattawut Kittikhun
0386227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0386227,Masahiro Hirakubo
0001967,1,2,2,2,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,0,0001967,Peter Boyle
0150971,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,3,4,0,0150971,Ki-Hop Chan
1622454,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1622454,Geoffrey Richman
0003151,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,0,0003151,Melissa Kent
0153774,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0153774,Jacob Chase
1475794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,0,1475794,Flip Van der Kuil
0943046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0943046,Gabriel Wrye
0222203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0222203,Peter Devaney Flanagan
1258908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1258908,Helle le Fevre
0386532,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0386532,Paul Hirsch
0732105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0732105,Charles Robichaud
0408039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0408039,Tsuyoshi Imai
0687427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0687427,Gregory Plotkin
1505661,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,1505661,Chris Bizzocchi
1524435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1524435,Nathan Nugent
0403244,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0403244,Gaétan Huot
1463263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,1463263,Lance Edmands
0292482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0292482,Robert Frazen
0284765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0284765,Teresa Font
1203625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1203625,Tim Murrell
0761697,2,2,2,2,2,2,2,4,5,5,5,6,6,8,8,8,9,9,9,0,0761697,Ronald Sanders
0292481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0292481,Nancy Frazen
4074534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4074534,Jeff Murphy
3597101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3597101,Anthony
0556573,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0556573,Adam Mason
0995301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0995301,Josh Reed
2532484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532484,Doug Fitch
0198395,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0198395,Robert Dalva
0448872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0448872,Tony Kent
0902092,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,0,0902092,Wiebke von Carolsfeld
0721718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0721718,Frank Reynolds
6321787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6321787,Guy Montgomery
0094850,0,1,2,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,0,0094850,Mathilde Bonnefoy
0268051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0268051,Ned Farr
1145655,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1145655,Shirish Kunder
0175722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0175722,Scott Conrad
0002529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0002529,Brian A. Kates
0711235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,0,0711235,Fred Raskin
0621301,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,0,0621301,Richard Nord
0277217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0277217,Danielle Fillios
4319792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4319792,Manas Mittal
0003196,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,0003196,Ueli Christen
3164715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164715,Praveen K.L.
0293435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0293435,Jeff Freeman
0811761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0811761,Joan Sobel
0687412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0687412,Joel Plotch
0059247,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0059247,Sean Barton
1353465,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,0,1353465,Andri Steinn Guðjónsson
0598114,0,0,0,0,0,1,1,2,3,3,3,3,3,3,3,3,3,3,3,0,0598114,Colin Monie
1447424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447424,Rick McFarland
1417392,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,7,9,10,10,0,1417392,Adam Wingard
0771472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0771472,Evan Schiff
0635009,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0635009,Phil Norden
0733263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0733263,Adam Robitel
0919761,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0919761,Juliette Welfling
0739894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0739894,Elísabet Ronaldsdóttir
1400445,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,0,1400445,Adam Nielsen
0590247,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0590247,Paul Millspaugh
1209851,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1209851,Nipun Gupta
0936392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0936392,Pam Wise
0159698,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0159698,Peter Christelis
0606294,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0606294,Kirk M. Morri
0969563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0969563,Réka Lemhényi
3290567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3290567,Shweta Venkat
1739405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739405,Donna Mathewson
0592262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0592262,Trevor Mirosh
0004129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0004129,Sheri Bylander
1174577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174577,Andreas Jonsson
1214886,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,0,1214886,Richard Marizy
1845211,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1845211,Jarrah Gurrie
0675537,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0675537,Heather Persons
0080289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0080289,Deepa Bhatia
1136185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1136185,Laure Gardette
0628582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0628582,Robert E. Newton
0064444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0064444,Pete Beaudreau
0050541,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,4,0,0050541,Jason Ballantine
0400850,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,0,0400850,Patrick Hughes
0648196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0648196,Silke Olthoff
0863902,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0863902,Aylin Tinel
0003922,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,4,4,0,0003922,Michael Goi
0002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,13,0,0002500,Tom McArdle
1179870,0,0,0,0,0,1,2,2,2,2,2,2,5,10,10,10,10,10,10,0,1179870,Daniel Rezende
0085589,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0085589,David Blackburn
0745450,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0745450,Stephen A. Rotter
2042837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042837,Tamara Meem
1488800,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,7,7,7,7,0,1488800,Ti West
2694159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2694159,Anna Mass
0770534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0770534,Mark Scheib
2026017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026017,Julian Harvey
1941443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941443,Jeff Hurrell
0148034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0148034,Robert Celestino
0248595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0248595,Mark Eckersley
0885249,0,0,0,0,0,0,1,1,2,3,3,3,4,6,7,10,15,16,16,0,0885249,Jean-Marc Vallée
0002706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0002706,David L. Bertman
